NAME,topic,group,geography,label,estimate,pct,reliable,estimate_reliable,pct_reliable
"Bergen County, New Jersey",cvap,Asian American Alone,county,CVAP,150440,0.523,YES,150440,0.523
"Bergen County, New Jersey",cvap,NHPI Alone,county,CVAP,250,0.84,YES,250,0.84
"Burlington County, New Jersey",cvap,Asian American Alone,county,CVAP,21830,0.555,YES,21830,0.555
"Burlington County, New Jersey",cvap,NHPI Alone,county,CVAP,160,0.812,NO,,
"Camden County, New Jersey",cvap,Asian American Alone,county,CVAP,29285,0.585,YES,29285,0.585
"Camden County, New Jersey",cvap,NHPI Alone,county,CVAP,165,0.576,NO,,
"Cape May County, New Jersey",cvap,Asian American Alone,county,CVAP,910,0.456,YES,910,0.456
"Cape May County, New Jersey",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Cumberland County, New Jersey",cvap,Asian American Alone,county,CVAP,2085,0.657,YES,2085,0.657
"Cumberland County, New Jersey",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Essex County, New Jersey",cvap,Asian American Alone,county,CVAP,41840,0.57,YES,41840,0.57
"Essex County, New Jersey",cvap,NHPI Alone,county,CVAP,205,0.805,YES,205,0.805
"Gloucester County, New Jersey",cvap,Asian American Alone,county,CVAP,8995,0.596,YES,8995,0.596
"Gloucester County, New Jersey",cvap,NHPI Alone,county,CVAP,45,0.556,NO,,
"Hudson County, New Jersey",cvap,Asian American Alone,county,CVAP,101405,0.402,YES,101405,0.402
"Hudson County, New Jersey",cvap,NHPI Alone,county,CVAP,470,0.372,YES,470,0.372
"Hunterdon County, New Jersey",cvap,Asian American Alone,county,CVAP,5025,0.576,YES,5025,0.576
"Hunterdon County, New Jersey",cvap,NHPI Alone,county,CVAP,40,0.75,NO,,
"Mercer County, New Jersey",cvap,Asian American Alone,county,CVAP,39940,0.512,YES,39940,0.512
"Mercer County, New Jersey",cvap,NHPI Alone,county,CVAP,65,1,NO,,
"Middlesex County, New Jersey",cvap,Asian American Alone,county,CVAP,200025,0.471,YES,200025,0.471
"Middlesex County, New Jersey",cvap,NHPI Alone,county,CVAP,330,0.742,YES,330,0.742
"Monmouth County, New Jersey",cvap,Asian American Alone,county,CVAP,34390,0.62,YES,34390,0.62
"Monmouth County, New Jersey",cvap,NHPI Alone,county,CVAP,235,0.532,YES,235,0.532
"Morris County, New Jersey",cvap,Asian American Alone,county,CVAP,50670,0.541,YES,50670,0.541
"Morris County, New Jersey",cvap,NHPI Alone,county,CVAP,70,0.571,NO,,
"Ocean County, New Jersey",cvap,Asian American Alone,county,CVAP,11315,0.56,YES,11315,0.56
"Ocean County, New Jersey",cvap,NHPI Alone,county,CVAP,165,0.273,NO,,
"Passaic County, New Jersey",cvap,Asian American Alone,county,CVAP,26330,0.585,YES,26330,0.585
"Passaic County, New Jersey",cvap,NHPI Alone,county,CVAP,90,1,NO,,
"Salem County, New Jersey",cvap,Asian American Alone,county,CVAP,660,0.583,YES,660,0.583
"Salem County, New Jersey",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Somerset County, New Jersey",cvap,Asian American Alone,county,CVAP,57720,0.504,YES,57720,0.504
"Somerset County, New Jersey",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Sussex County, New Jersey",cvap,Asian American Alone,county,CVAP,2890,0.569,YES,2890,0.569
"Sussex County, New Jersey",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Union County, New Jersey",cvap,Asian American Alone,county,CVAP,28510,0.57,YES,28510,0.57
"Union County, New Jersey",cvap,NHPI Alone,county,CVAP,70,0.143,NO,,
"Warren County, New Jersey",cvap,Asian American Alone,county,CVAP,2880,0.517,YES,2880,0.517
"Warren County, New Jersey",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Bernalillo County, New Mexico",cvap,Asian American Alone,county,CVAP,17005,0.592,YES,17005,0.592
"Bernalillo County, New Mexico",cvap,NHPI Alone,county,CVAP,380,0.737,YES,380,0.737
"Catron County, New Mexico",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Catron County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Chaves County, New Mexico",cvap,Asian American Alone,county,CVAP,405,0.531,NO,,
"Chaves County, New Mexico",cvap,NHPI Alone,county,CVAP,25,1,NO,,
"Cibola County, New Mexico",cvap,Asian American Alone,county,CVAP,95,0.474,NO,,
"Cibola County, New Mexico",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Colfax County, New Mexico",cvap,Asian American Alone,county,CVAP,40,0.875,NO,,
"Colfax County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Curry County, New Mexico",cvap,Asian American Alone,county,CVAP,795,0.579,YES,795,0.579
"Curry County, New Mexico",cvap,NHPI Alone,county,CVAP,80,1,NO,,
"De Baca County, New Mexico",cvap,Asian American Alone,county,CVAP,0,,NO,,
"De Baca County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Doña Ana County, New Mexico",cvap,Asian American Alone,county,CVAP,2215,0.445,YES,2215,0.445
"Doña Ana County, New Mexico",cvap,NHPI Alone,county,CVAP,40,1,NO,,
"Eddy County, New Mexico",cvap,Asian American Alone,county,CVAP,225,0.6,NO,,
"Eddy County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Grant County, New Mexico",cvap,Asian American Alone,county,CVAP,35,0.286,NO,,
"Grant County, New Mexico",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Guadalupe County, New Mexico",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Guadalupe County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Harding County, New Mexico",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Harding County, New Mexico",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Hidalgo County, New Mexico",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Hidalgo County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Lea County, New Mexico",cvap,Asian American Alone,county,CVAP,155,0.065,NO,,
"Lea County, New Mexico",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Lincoln County, New Mexico",cvap,Asian American Alone,county,CVAP,90,1,NO,,
"Lincoln County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Los Alamos County, New Mexico",cvap,Asian American Alone,county,CVAP,1010,0.559,YES,1010,0.559
"Los Alamos County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Luna County, New Mexico",cvap,Asian American Alone,county,CVAP,170,0.5,YES,170,0.5
"Luna County, New Mexico",cvap,NHPI Alone,county,CVAP,10,0,NO,,
"McKinley County, New Mexico",cvap,Asian American Alone,county,CVAP,710,0.331,YES,710,0.331
"McKinley County, New Mexico",cvap,NHPI Alone,county,CVAP,30,1,NO,,
"Mora County, New Mexico",cvap,Asian American Alone,county,CVAP,0,,NO,,
"Mora County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Otero County, New Mexico",cvap,Asian American Alone,county,CVAP,840,0.56,YES,840,0.56
"Otero County, New Mexico",cvap,NHPI Alone,county,CVAP,75,0.467,NO,,
"Quay County, New Mexico",cvap,Asian American Alone,county,CVAP,65,0.308,NO,,
"Quay County, New Mexico",cvap,NHPI Alone,county,CVAP,40,0.1,NO,,
"Rio Arriba County, New Mexico",cvap,Asian American Alone,county,CVAP,205,0.317,NO,,
"Rio Arriba County, New Mexico",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Roosevelt County, New Mexico",cvap,Asian American Alone,county,CVAP,80,0.625,YES,80,0.625
"Roosevelt County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Sandoval County, New Mexico",cvap,Asian American Alone,county,CVAP,1745,0.628,YES,1745,0.628
"Sandoval County, New Mexico",cvap,NHPI Alone,county,CVAP,160,0.812,YES,160,0.812
"San Juan County, New Mexico",cvap,Asian American Alone,county,CVAP,840,0.435,YES,840,0.435
"San Juan County, New Mexico",cvap,NHPI Alone,county,CVAP,75,1,NO,,
"San Miguel County, New Mexico",cvap,Asian American Alone,county,CVAP,280,0.304,NO,,
"San Miguel County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Santa Fe County, New Mexico",cvap,Asian American Alone,county,CVAP,1825,0.455,YES,1825,0.455
"Santa Fe County, New Mexico",cvap,NHPI Alone,county,CVAP,115,0.304,NO,,
"Sierra County, New Mexico",cvap,Asian American Alone,county,CVAP,70,0.714,NO,,
"Sierra County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Socorro County, New Mexico",cvap,Asian American Alone,county,CVAP,500,0.29,NO,,
"Socorro County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Taos County, New Mexico",cvap,Asian American Alone,county,CVAP,55,0.909,NO,,
"Taos County, New Mexico",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Torrance County, New Mexico",cvap,Asian American Alone,county,CVAP,55,1,NO,,
"Torrance County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Union County, New Mexico",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Union County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Valencia County, New Mexico",cvap,Asian American Alone,county,CVAP,370,0.5,NO,,
"Valencia County, New Mexico",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Albany County, New York",cvap,Asian American Alone,county,CVAP,19965,0.426,YES,19965,0.426
"Albany County, New York",cvap,NHPI Alone,county,CVAP,140,0.929,NO,,
"Allegany County, New York",cvap,Asian American Alone,county,CVAP,525,0.362,YES,525,0.362
"Allegany County, New York",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Bronx County, New York",cvap,Asian American Alone,county,CVAP,53025,0.526,YES,53025,0.526
"Bronx County, New York",cvap,NHPI Alone,county,CVAP,745,0.725,YES,745,0.725
"Broome County, New York",cvap,Asian American Alone,county,CVAP,8280,0.492,YES,8280,0.492
"Broome County, New York",cvap,NHPI Alone,county,CVAP,55,0.909,NO,,
"Cattaraugus County, New York",cvap,Asian American Alone,county,CVAP,680,0.537,YES,680,0.537
"Cattaraugus County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cayuga County, New York",cvap,Asian American Alone,county,CVAP,395,0.38,YES,395,0.38
"Cayuga County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Chautauqua County, New York",cvap,Asian American Alone,county,CVAP,690,0.304,YES,690,0.304
"Chautauqua County, New York",cvap,NHPI Alone,county,CVAP,55,1,NO,,
"Chemung County, New York",cvap,Asian American Alone,county,CVAP,1240,0.415,YES,1240,0.415
"Chemung County, New York",cvap,NHPI Alone,county,CVAP,4,0,NO,,
"Chenango County, New York",cvap,Asian American Alone,county,CVAP,215,0.419,NO,,
"Chenango County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Clinton County, New York",cvap,Asian American Alone,county,CVAP,1240,0.456,YES,1240,0.456
"Clinton County, New York",cvap,NHPI Alone,county,CVAP,25,1,NO,,
"Columbia County, New York",cvap,Asian American Alone,county,CVAP,1100,0.55,YES,1100,0.55
"Columbia County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Cortland County, New York",cvap,Asian American Alone,county,CVAP,345,0.58,YES,345,0.58
"Cortland County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Delaware County, New York",cvap,Asian American Alone,county,CVAP,370,0.5,YES,370,0.5
"Delaware County, New York",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Dutchess County, New York",cvap,Asian American Alone,county,CVAP,10780,0.568,YES,10780,0.568
"Dutchess County, New York",cvap,NHPI Alone,county,CVAP,155,0.677,YES,155,0.677
"Erie County, New York",cvap,Asian American Alone,county,CVAP,31955,0.376,YES,31955,0.376
"Erie County, New York",cvap,NHPI Alone,county,CVAP,245,0.694,YES,245,0.694
"Essex County, New York",cvap,Asian American Alone,county,CVAP,145,0.552,NO,,
"Essex County, New York",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Franklin County, New York",cvap,Asian American Alone,county,CVAP,255,0.49,YES,255,0.49
"Franklin County, New York",cvap,NHPI Alone,county,CVAP,95,0.737,NO,,
"Fulton County, New York",cvap,Asian American Alone,county,CVAP,380,0.658,YES,380,0.658
"Fulton County, New York",cvap,NHPI Alone,county,CVAP,15,1,NO,,
"Genesee County, New York",cvap,Asian American Alone,county,CVAP,475,0.642,YES,475,0.642
"Genesee County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Greene County, New York",cvap,Asian American Alone,county,CVAP,560,0.536,YES,560,0.536
"Greene County, New York",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Hamilton County, New York",cvap,Asian American Alone,county,CVAP,4,1,NO,,
"Hamilton County, New York",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Herkimer County, New York",cvap,Asian American Alone,county,CVAP,320,0.516,YES,320,0.516
"Herkimer County, New York",cvap,NHPI Alone,county,CVAP,15,0.667,NO,,
"Jefferson County, New York",cvap,Asian American Alone,county,CVAP,1810,0.376,YES,1810,0.376
"Jefferson County, New York",cvap,NHPI Alone,county,CVAP,210,1,YES,210,1
"Kings County, New York",cvap,Asian American Alone,county,CVAP,307820,0.527,YES,307820,0.527
"Kings County, New York",cvap,NHPI Alone,county,CVAP,1055,0.531,YES,1055,0.531
"Lewis County, New York",cvap,Asian American Alone,county,CVAP,145,0.241,NO,,
"Lewis County, New York",cvap,NHPI Alone,county,CVAP,25,0.4,NO,,
"Livingston County, New York",cvap,Asian American Alone,county,CVAP,855,0.579,YES,855,0.579
"Livingston County, New York",cvap,NHPI Alone,county,CVAP,20,1,NO,,
"Madison County, New York",cvap,Asian American Alone,county,CVAP,635,0.402,YES,635,0.402
"Madison County, New York",cvap,NHPI Alone,county,CVAP,75,1,NO,,
"Monroe County, New York",cvap,Asian American Alone,county,CVAP,26710,0.438,YES,26710,0.438
"Monroe County, New York",cvap,NHPI Alone,county,CVAP,165,0.576,NO,,
"Montgomery County, New York",cvap,Asian American Alone,county,CVAP,395,0.57,YES,395,0.57
"Montgomery County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Nassau County, New York",cvap,Asian American Alone,county,CVAP,129015,0.584,YES,129015,0.584
"Nassau County, New York",cvap,NHPI Alone,county,CVAP,525,0.676,YES,525,0.676
"New York County, New York",cvap,Asian American Alone,county,CVAP,196975,0.573,YES,196975,0.573
"New York County, New York",cvap,NHPI Alone,county,CVAP,630,0.865,YES,630,0.865
"Niagara County, New York",cvap,Asian American Alone,county,CVAP,2330,0.521,YES,2330,0.521
"Niagara County, New York",cvap,NHPI Alone,county,CVAP,75,0.867,NO,,
"Oneida County, New York",cvap,Asian American Alone,county,CVAP,9215,0.378,YES,9215,0.378
"Oneida County, New York",cvap,NHPI Alone,county,CVAP,65,0.615,NO,,
"Onondaga County, New York",cvap,Asian American Alone,county,CVAP,17190,0.406,YES,17190,0.406
"Onondaga County, New York",cvap,NHPI Alone,county,CVAP,130,0.846,YES,130,0.846
"Ontario County, New York",cvap,Asian American Alone,county,CVAP,1590,0.434,YES,1590,0.434
"Ontario County, New York",cvap,NHPI Alone,county,CVAP,35,1,NO,,
"Orange County, New York",cvap,Asian American Alone,county,CVAP,10420,0.572,YES,10420,0.572
"Orange County, New York",cvap,NHPI Alone,county,CVAP,160,0.719,YES,160,0.719
"Orleans County, New York",cvap,Asian American Alone,county,CVAP,295,0.407,NO,,
"Orleans County, New York",cvap,NHPI Alone,county,CVAP,20,1,NO,,
"Oswego County, New York",cvap,Asian American Alone,county,CVAP,790,0.494,YES,790,0.494
"Oswego County, New York",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Otsego County, New York",cvap,Asian American Alone,county,CVAP,825,0.545,YES,825,0.545
"Otsego County, New York",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Putnam County, New York",cvap,Asian American Alone,county,CVAP,2020,0.658,YES,2020,0.658
"Putnam County, New York",cvap,NHPI Alone,county,CVAP,25,1,NO,,
"Queens County, New York",cvap,Asian American Alone,county,CVAP,599580,0.514,YES,599580,0.514
"Queens County, New York",cvap,NHPI Alone,county,CVAP,2420,0.676,YES,2420,0.676
"Rensselaer County, New York",cvap,Asian American Alone,county,CVAP,4235,0.421,YES,4235,0.421
"Rensselaer County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Richmond County, New York",cvap,Asian American Alone,county,CVAP,41610,0.605,YES,41610,0.605
"Richmond County, New York",cvap,NHPI Alone,county,CVAP,210,0.5,YES,210,0.5
"Rockland County, New York",cvap,Asian American Alone,county,CVAP,19575,0.664,YES,19575,0.664
"Rockland County, New York",cvap,NHPI Alone,county,CVAP,20,0.75,NO,,
"St. Lawrence County, New York",cvap,Asian American Alone,county,CVAP,1160,0.513,YES,1160,0.513
"St. Lawrence County, New York",cvap,NHPI Alone,county,CVAP,70,0.714,YES,70,0.714
"Saratoga County, New York",cvap,Asian American Alone,county,CVAP,6510,0.407,YES,6510,0.407
"Saratoga County, New York",cvap,NHPI Alone,county,CVAP,50,1,NO,,
"Schenectady County, New York",cvap,Asian American Alone,county,CVAP,7540,0.496,YES,7540,0.496
"Schenectady County, New York",cvap,NHPI Alone,county,CVAP,225,0.533,YES,225,0.533
"Schoharie County, New York",cvap,Asian American Alone,county,CVAP,270,0.667,YES,270,0.667
"Schoharie County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Schuyler County, New York",cvap,Asian American Alone,county,CVAP,105,0.429,NO,,
"Schuyler County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Seneca County, New York",cvap,Asian American Alone,county,CVAP,240,0.458,YES,240,0.458
"Seneca County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Steuben County, New York",cvap,Asian American Alone,county,CVAP,1515,0.376,YES,1515,0.376
"Steuben County, New York",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Suffolk County, New York",cvap,Asian American Alone,county,CVAP,58580,0.564,YES,58580,0.564
"Suffolk County, New York",cvap,NHPI Alone,county,CVAP,340,0.971,YES,340,0.971
"Sullivan County, New York",cvap,Asian American Alone,county,CVAP,1190,0.592,YES,1190,0.592
"Sullivan County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Tioga County, New York",cvap,Asian American Alone,county,CVAP,345,0.536,YES,345,0.536
"Tioga County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Tompkins County, New York",cvap,Asian American Alone,county,CVAP,10375,0.421,YES,10375,0.421
"Tompkins County, New York",cvap,NHPI Alone,county,CVAP,55,0.455,NO,,
"Ulster County, New York",cvap,Asian American Alone,county,CVAP,3405,0.539,YES,3405,0.539
"Ulster County, New York",cvap,NHPI Alone,county,CVAP,130,0.385,NO,,
"Warren County, New York",cvap,Asian American Alone,county,CVAP,685,0.555,YES,685,0.555
"Warren County, New York",cvap,NHPI Alone,county,CVAP,30,1,NO,,
"Washington County, New York",cvap,Asian American Alone,county,CVAP,345,0.565,YES,345,0.565
"Washington County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Wayne County, New York",cvap,Asian American Alone,county,CVAP,610,0.549,YES,610,0.549
"Wayne County, New York",cvap,NHPI Alone,county,CVAP,80,0.562,NO,,
"Westchester County, New York",cvap,Asian American Alone,county,CVAP,57710,0.55,YES,57710,0.55
"Westchester County, New York",cvap,NHPI Alone,county,CVAP,210,0.881,YES,210,0.881
"Wyoming County, New York",cvap,Asian American Alone,county,CVAP,180,0.611,YES,180,0.611
"Wyoming County, New York",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Yates County, New York",cvap,Asian American Alone,county,CVAP,190,0.132,NO,,
"Yates County, New York",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Alamance County, North Carolina",cvap,Asian American Alone,county,CVAP,2495,0.507,YES,2495,0.507
"Alamance County, North Carolina",cvap,NHPI Alone,county,CVAP,65,0.692,YES,65,0.692
"Alexander County, North Carolina",cvap,Asian American Alone,county,CVAP,400,0.562,YES,400,0.562
"Alexander County, North Carolina",cvap,NHPI Alone,county,CVAP,30,0,NO,,
"Alleghany County, North Carolina",cvap,Asian American Alone,county,CVAP,25,0.6,NO,,
"Alleghany County, North Carolina",cvap,NHPI Alone,county,CVAP,4,0,NO,,
"Anson County, North Carolina",cvap,Asian American Alone,county,CVAP,335,0.642,YES,335,0.642
"Anson County, North Carolina",cvap,NHPI Alone,county,CVAP,10,1,NO,,
"Ashe County, North Carolina",cvap,Asian American Alone,county,CVAP,115,0.913,YES,115,0.913
"Ashe County, North Carolina",cvap,NHPI Alone,county,CVAP,20,1,NO,,
"Avery County, North Carolina",cvap,Asian American Alone,county,CVAP,150,0.7,NO,,
"Avery County, North Carolina",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Beaufort County, North Carolina",cvap,Asian American Alone,county,CVAP,40,0.625,NO,,
"Beaufort County, North Carolina",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Bertie County, North Carolina",cvap,Asian American Alone,county,CVAP,125,0.56,NO,,
"Bertie County, North Carolina",cvap,NHPI Alone,county,CVAP,4,1,NO,,
"Bladen County, North Carolina",cvap,Asian American Alone,county,CVAP,35,0,NO,,
"Bladen County, North Carolina",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Brunswick County, North Carolina",cvap,Asian American Alone,county,CVAP,780,0.468,YES,780,0.468
"Brunswick County, North Carolina",cvap,NHPI Alone,county,CVAP,35,0.571,NO,,
"Buncombe County, North Carolina",cvap,Asian American Alone,county,CVAP,3085,0.553,YES,3085,0.553
"Buncombe County, North Carolina",cvap,NHPI Alone,county,CVAP,340,0.368,NO,,
"Burke County, North Carolina",cvap,Asian American Alone,county,CVAP,3255,0.625,YES,3255,0.625
"Burke County, North Carolina",cvap,NHPI Alone,county,CVAP,95,0.947,NO,,
"Cabarrus County, North Carolina",cvap,Asian American Alone,county,CVAP,6860,0.368,YES,6860,0.368
"Cabarrus County, North Carolina",cvap,NHPI Alone,county,CVAP,100,0.9,NO,,
"Caldwell County, North Carolina",cvap,Asian American Alone,county,CVAP,460,0.598,YES,460,0.598
"Caldwell County, North Carolina",cvap,NHPI Alone,county,CVAP,40,1,NO,,
"Camden County, North Carolina",cvap,Asian American Alone,county,CVAP,185,0.703,NO,,
"Camden County, North Carolina",cvap,NHPI Alone,county,CVAP,0,,NO,,
"Carteret County, North Carolina",cvap,Asian American Alone,county,CVAP,780,0.436,YES,780,0.436
"Carteret County, North Carolina",cvap,NHPI Alone,county,CVAP,40,0.875,NO,,
"Caswell County, North Carolina",cvap,Asian American Alone,county,CVAP,150,0.467,NO,,
"Caswell County, North Carolina",cvap,NHPI Alone,county,CVAP,45,1,NO,,
"Catawba County, North Carolina",cvap,Asian American Alone,county,CVAP,6565,0.533,YES,6565,0.533
